LineName,ConductorName,Voltage_kV,Ta,WindVelocity,WindAngleDeg,SunTime,Date,Emissivity,Absorptivity,Direction,Atmosphere,Elevation,Latitude,Rating_Amps,Rating_MVA
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1837.231660284208,439.14064416231923
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1837.231660284208,439.14064416231923
ALOHA138 (1)  TO  WAIPAHU138 (22) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,348.9069660310694
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1837.231660284208,439.14064416231923
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1837.231660284208,439.14064416231923
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,2385.4672191082423,570.181558413401
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 2,1272 ACSR 45/7 BITTERN,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,2385.4672191082423,570.181558413401
HONOLULU138 (5)  TO  TURTLE138 (9) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,348.9069660310694
HONOLULU138 (5)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,348.9069660310694
TURTLE138 (9)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,348.9069660310694
WAIPAHU138 (22)  TO  EWA BEACH138 (25) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,2385.4672191082423,570.181558413401
WAIPAHU138 (22)  TO  KAHE138 (37) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,2385.4672191082423,570.181558413401
EWA BEACH138 (25)  TO  KALAELOA138 (35) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,348.9069660310694
EWA BEACH138 (25)  TO  KALAELOA138 (35) CKT 2,556.5 ACSR 26/7 DOVE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,348.9069660310694
EWA BEACH138 (25)  TO  KAHE138 (37) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1837.231660284208,439.14064416231923
EWA BEACH138 (25)  TO  KAHE138 (37) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1837.231660284208,439.14064416231923
KALAELOA138 (35)  TO  KAHE138 (37) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,2385.4672191082423,570.181558413401
ALOHA69 (2)  TO  WAVE69 (4) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
ALOHA69 (2)  TO  HONOLULU69 (6) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
ALOHA69 (2)  TO  HONOLULU69 (6) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
ALOHA69 (2)  TO  SURF69 (7) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
ALOHA69 (2)  TO  AIEA69 (21) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
ALOHA69 (2)  TO  EWA BEACH69 (26) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
ALOHA69 (2)  TO  EWA BEACH69 (26) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
FLOWER69 (3)  TO  HONOLULU69 (6) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
FLOWER69 (3)  TO  HONOLULU69 (6) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
FLOWER69 (3)  TO  PALM69 (16) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
FLOWER69 (3)  TO  AIEA69 (21) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
WAVE69 (4)  TO  COCONUT69 (13) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
SURF69 (7)  TO  HONOLULU69 (6) CKT 3,3/0 ACSR 6/1 PIGEON,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,607.9585040231312,72.65803623245252
SURF69 (7)  TO  HONOLULU69 (6) CKT 2,3/0 ACSR 6/1 PIGEON,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,607.9585040231312,72.65803623245252
HONOLULU69 (6)  TO  MAHALO69 (11) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
HONOLULU69 (6)  TO  LYCHEE69 (12) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
HONOLULU69 (6)  TO  LYCHEE69 (12) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
SURF69 (7)  TO  TURTLE69 (10) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
SURF69 (7)  TO  HONOLULU69 (6) CKT 1,3/0 ACSR 6/1 PIGEON,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,607.9585040231312,72.65803623245252
SURF69 (7)  TO  COCONUT69 (13) CKT 3,3/0 ACSR 6/1 PIGEON,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,607.9585040231312,72.65803623245252
SURF69 (7)  TO  COCONUT69 (13) CKT 2,3/0 ACSR 6/1 PIGEON,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,607.9585040231312,72.65803623245252
SURF69 (7)  TO  COCONUT69 (13) CKT 1,3/0 ACSR 6/1 PIGEON,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,607.9585040231312,72.65803623245252
KANEOHE69 (8)  TO  KAILUA69 (15) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
KANEOHE69 (8)  TO  PEARL CITY69 (19) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
KANEOHE69 (8)  TO  PEARL CITY69 (19) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
HALEIWA69 (28)  TO  WAIALUA69 (31) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
MAHALO69 (11)  TO  COCONUT69 (13) CKT 1,3/0 ACSR 6/1 PIGEON,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,607.9585040231312,72.65803623245252
MAHALO69 (11)  TO  KAILUA69 (15) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
LYCHEE69 (12)  TO  KAILUA69 (15) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
LYCHEE69 (12)  TO  WAIMANALO69 (17) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
COCONUT69 (13)  TO  PALM69 (16) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
PALM69 (16)  TO  VOLCANO69 (18) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
WAIMANALO69 (17)  TO  VOLCANO69 (18) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
PEARL CITY69 (19)  TO  WAIPAHU69 (23) CKT 4,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
MILILANI69 (20)  TO  WAIPAHU69 (23) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1459.721237392562,174.4534830155347
MILILANI69 (20)  TO  WAHIAWA69 (30) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1065.7042507677875,127.36391966386329
MILILANI69 (20)  TO  HAUULA69 (32) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,25.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,687.0786337604839,82.1138020703035
