LineName,ConductorName,Voltage_kV,Ta,WindVelocity,WindAngleDeg,SunTime,Date,Emissivity,Absorptivity,Direction,Atmosphere,Elevation,Latitude,Rating_Amps,Rating_MVA
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1143.4565994393454,273.3124398540855
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1143.4565994393454,273.3124398540855
ALOHA138 (1)  TO  WAIPAHU138 (22) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,907.9717000412891,217.02613005025574
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1143.4565994393454,273.3124398540855
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1143.4565994393454,273.3124398540855
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1485.6791527873397,355.11150513955084
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 2,1272 ACSR 45/7 BITTERN,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1485.6791527873397,355.11150513955084
HONOLULU138 (5)  TO  TURTLE138 (9) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,907.9717000412891,217.02613005025574
HONOLULU138 (5)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,907.9717000412891,217.02613005025574
TURTLE138 (9)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,907.9717000412891,217.02613005025574
WAIPAHU138 (22)  TO  EWA BEACH138 (25) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1485.6791527873397,355.11150513955084
WAIPAHU138 (22)  TO  KAHE138 (37) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1485.6791527873397,355.11150513955084
EWA BEACH138 (25)  TO  KALAELOA138 (35) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,907.9717000412891,217.02613005025574
EWA BEACH138 (25)  TO  KALAELOA138 (35) CKT 2,556.5 ACSR 26/7 DOVE,138.0,25,5.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,907.9717000412891,217.02613005025574
