LineName,ConductorName,Voltage_kV,Ta,WindVelocity,WindAngleDeg,SunTime,Date,Emissivity,Absorptivity,Direction,Atmosphere,Elevation,Latitude,Rating_Amps,Rating_MVA
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 1,795 ACSR 26/7 DRAKE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,843.4792690225968,201.6109549727909
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 2,795 ACSR 26/7 DRAKE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,843.4792690225968,201.6109549727909
ALOHA138 (1)  TO  WAIPAHU138 (22) CKT 1,556.5 ACSR 26/7 DOVE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,675.4687796089245,161.4525818388698
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 1,795 ACSR 26/7 DRAKE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,843.4792690225968,201.6109549727909
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 2,795 ACSR 26/7 DRAKE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,843.4792690225968,201.6109549727909
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 1,1272 ACSR 45/7 BITTERN,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1085.9759527942258,259.5732425931915
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 2,1272 ACSR 45/7 BITTERN,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1085.9759527942258,259.5732425931915
HONOLULU138 (5)  TO  TURTLE138 (9) CKT 1,556.5 ACSR 26/7 DOVE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,675.4687796089245,161.4525818388698
HONOLULU138 (5)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,675.4687796089245,161.4525818388698
TURTLE138 (9)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,675.4687796089245,161.4525818388698
WAIPAHU138 (22)  TO  EWA BEACH138 (25) CKT 1,1272 ACSR 45/7 BITTERN,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1085.9759527942258,259.5732425931915
WAIPAHU138 (22)  TO  KAHE138 (37) CKT 1,1272 ACSR 45/7 BITTERN,138.0,30,2.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1085.9759527942258,259.5732425931915
