LineName,ConductorName,Voltage_kV,Ta,WindVelocity,WindAngleDeg,SunTime,Date,Emissivity,Absorptivity,Direction,Atmosphere,Elevation,Latitude,Rating_Amps,Rating_MVA
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1478.489030271832,353.3929004032393
ALOHA138 (1)  TO  HONOLULU138 (5) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1478.489030271832,353.3929004032393
ALOHA138 (1)  TO  WAIPAHU138 (22) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,280.7221511006856
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1478.489030271832,353.3929004032393
ALOHA138 (1)  TO  EWA BEACH138 (25) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1478.489030271832,353.3929004032393
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1920.124813313496,458.95401522750984
ALOHA138 (1)  TO  KALAELOA138 (35) CKT 2,1272 ACSR 45/7 BITTERN,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1920.124813313496,458.95401522750984
HONOLULU138 (5)  TO  TURTLE138 (9) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,280.7221511006856
HONOLULU138 (5)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,280.7221511006856
TURTLE138 (9)  TO  KAILUA138 (14) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,280.7221511006856
WAIPAHU138 (22)  TO  EWA BEACH138 (25) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1920.124813313496,458.95401522750984
WAIPAHU138 (22)  TO  KAHE138 (37) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1920.124813313496,458.95401522750984
EWA BEACH138 (25)  TO  KALAELOA138 (35) CKT 1,556.5 ACSR 26/7 DOVE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,280.7221511006856
EWA BEACH138 (25)  TO  KALAELOA138 (35) CKT 2,556.5 ACSR 26/7 DOVE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,280.7221511006856
EWA BEACH138 (25)  TO  KAHE138 (37) CKT 1,795 ACSR 26/7 DRAKE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1478.489030271832,353.3929004032393
EWA BEACH138 (25)  TO  KAHE138 (37) CKT 2,795 ACSR 26/7 DRAKE,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1478.489030271832,353.3929004032393
KALAELOA138 (35)  TO  KAHE138 (37) CKT 1,1272 ACSR 45/7 BITTERN,138.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1920.124813313496,458.95401522750984
ALOHA69 (2)  TO  WAVE69 (4) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,857.2402675853451,102.45007514487126
ALOHA69 (2)  TO  HONOLULU69 (6) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,857.2402675853451,102.45007514487126
ALOHA69 (2)  TO  HONOLULU69 (6) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,857.2402675853451,102.45007514487126
ALOHA69 (2)  TO  SURF69 (7) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,857.2402675853451,102.45007514487126
ALOHA69 (2)  TO  AIEA69 (21) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
ALOHA69 (2)  TO  WAIPAHU69 (23) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
ALOHA69 (2)  TO  EWA BEACH69 (26) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,857.2402675853451,102.45007514487126
ALOHA69 (2)  TO  EWA BEACH69 (26) CKT 2,336.4 ACSR 30/7 ORIOLE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,857.2402675853451,102.45007514487126
FLOWER69 (3)  TO  HONOLULU69 (6) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
FLOWER69 (3)  TO  HONOLULU69 (6) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
FLOWER69 (3)  TO  PALM69 (16) CKT 1,336.4 ACSR 30/7 ORIOLE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,857.2402675853451,102.45007514487126
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 1,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 2,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
FLOWER69 (3)  TO  PEARL CITY69 (19) CKT 3,556.5 ACSR 26/7 DOVE,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,1174.4565906193595,140.3610755503428
FLOWER69 (3)  TO  AIEA69 (21) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,552.5348796489134,66.03427543090523
WAVE69 (4)  TO  COCONUT69 (13) CKT 1,4/0 ACSR 6/1 PENGUIN,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,552.5348796489134,66.03427543090523
SURF69 (7)  TO  HONOLULU69 (6) CKT 3,3/0 ACSR 6/1 PIGEON,69.0,25,12.0,90,12,12 Jun,0.8,0.8,EastWest,Clear,1000,27,488.8590420388615,58.42428020000228
